,mapName,date,pick_percentage
310,ctf_tyrus,2023-01-17,6.521739130434782
311,ctf_voland,2023-01-17,2.1739130434782608
312,ctf_wretch,2023-01-17,10.869565217391305
313,ctf_x,2023-01-17,2.1739130434782608
314,dm_arena,2023-01-17,0.0
315,ctf_hive,2023-01-18,0.0
316,ctf_hormone,2023-01-18,0.0
317,ctf_huracan,2023-01-18,0.0
318,ctf_lanubya,2023-01-18,0.0
319,ctf_limbo,2023-01-18,0.0
320,ctf_newbia,2023-01-18,6.666666666666667
321,ctf_rotten,2023-01-18,20.0
322,ctf_seawell,2023-01-18,0.0
323,ctf_snakebite,2023-01-18,6.666666666666667
324,ctf_steel,2023-01-18,0.0
325,ctf_tyrus,2023-01-18,13.333333333333334
326,ctf_voland,2023-01-18,0.0
327,ctf_wretch,2023-01-18,6.666666666666667
328,ctf_x,2023-01-18,0.0
329,dm_arena,2023-01-18,0.0
330,ctf_hive,2023-01-19,0.0
331,ctf_hormone,2023-01-19,0.0
332,ctf_huracan,2023-01-19,3.0303030303030303
333,ctf_lanubya,2023-01-19,0.0
334,ctf_limbo,2023-01-19,0.0
335,ctf_newbia,2023-01-19,12.121212121212121
336,ctf_rotten,2023-01-19,3.0303030303030303
337,ctf_seawell,2023-01-19,3.0303030303030303
338,ctf_snakebite,2023-01-19,3.0303030303030303
339,ctf_steel,2023-01-19,6.0606060606060606
340,ctf_tyrus,2023-01-19,6.0606060606060606
341,ctf_voland,2023-01-19,0.0
342,ctf_wretch,2023-01-19,6.0606060606060606
343,ctf_x,2023-01-19,3.0303030303030303
344,dm_arena,2023-01-19,0.0
345,ctf_hive,2023-01-20,2.0
346,ctf_hormone,2023-01-20,4.0
347,ctf_huracan,2023-01-20,0.0
348,ctf_lanubya,2023-01-20,0.0
349,ctf_limbo,2023-01-20,0.0
350,ctf_newbia,2023-01-20,10.0
351,ctf_rotten,2023-01-20,12.0
352,ctf_seawell,2023-01-20,2.0
353,ctf_snakebite,2023-01-20,6.0
354,ctf_steel,2023-01-20,4.0
355,ctf_tyrus,2023-01-20,2.0
356,ctf_voland,2023-01-20,4.0
357,ctf_wretch,2023-01-20,6.0
358,ctf_x,2023-01-20,4.0
359,dm_arena,2023-01-20,0.0
360,ctf_hive,2023-01-21,0.0
361,ctf_hormone,2023-01-21,0.0
362,ctf_huracan,2023-01-21,5.405405405405405
363,ctf_lanubya,2023-01-21,0.0
364,ctf_limbo,2023-01-21,2.7027027027027026
365,ctf_newbia,2023-01-21,5.405405405405405
366,ctf_rotten,2023-01-21,8.108108108108109
367,ctf_seawell,2023-01-21,0.0
368,ctf_snakebite,2023-01-21,0.0
369,ctf_steel,2023-01-21,5.405405405405405
370,ctf_tyrus,2023-01-21,10.81081081081081
371,ctf_voland,2023-01-21,2.7027027027027026
372,ctf_wretch,2023-01-21,5.405405405405405
373,ctf_x,2023-01-21,10.81081081081081
374,dm_arena,2023-01-21,0.0
375,ctf_hive,2023-01-22,0.0
376,ctf_hormone,2023-01-22,0.0
377,ctf_huracan,2023-01-22,0.0
378,ctf_lanubya,2023-01-22,0.0
379,ctf_limbo,2023-01-22,0.0
380,ctf_newbia,2023-01-22,16.666666666666668
381,ctf_rotten,2023-01-22,7.407407407407407
382,ctf_seawell,2023-01-22,0.0
383,ctf_snakebite,2023-01-22,1.8518518518518519
384,ctf_steel,2023-01-22,7.407407407407407
385,ctf_tyrus,2023-01-22,3.7037037037037037
386,ctf_voland,2023-01-22,0.0
387,ctf_wretch,2023-01-22,1.8518518518518519
388,ctf_x,2023-01-22,7.407407407407407
389,dm_arena,2023-01-22,0.0
390,ctf_hive,2023-01-23,0.0
391,ctf_hormone,2023-01-23,0.0
392,ctf_huracan,2023-01-23,2.272727272727273
393,ctf_lanubya,2023-01-23,0.0
394,ctf_limbo,2023-01-23,4.545454545454546
395,ctf_newbia,2023-01-23,4.545454545454546
396,ctf_rotten,2023-01-23,9.090909090909092
397,ctf_seawell,2023-01-23,0.0
398,ctf_snakebite,2023-01-23,2.272727272727273
399,ctf_steel,2023-01-23,4.545454545454546
400,ctf_tyrus,2023-01-23,4.545454545454546
401,ctf_voland,2023-01-23,0.0
402,ctf_wretch,2023-01-23,4.545454545454546
403,ctf_x,2023-01-23,2.272727272727273
404,dm_arena,2023-01-23,0.0
405,ctf_hive,2023-01-24,1.8518518518518519
406,ctf_hormone,2023-01-24,0.0
407,ctf_huracan,2023-01-24,1.8518518518518519
