,weaponName,date,kills_percentage,kills_percentage_rolling_average
312,Rheinmetall,2023-03-29,3.4046086776001663,1.9793493782119593
313,Rheinmetall,2023-03-30,2.5179075320164968,1.9734250885889504
314,Rheinmetall,2023-03-31,1.6173752310536045,1.7338443171059723
315,RocketLauncher,2023-03-11,11.726907630522089,
316,RocketLauncher,2023-03-12,4.89138690566611,
317,RocketLauncher,2023-03-13,5.04804439030992,
318,RocketLauncher,2023-03-14,5.407375018218919,
319,RocketLauncher,2023-03-15,9.005932051051591,7.2159291991537255
320,RocketLauncher,2023-03-16,9.573894282632146,7.608923379733462
321,RocketLauncher,2023-03-17,7.469536319037823,7.589010942491228
322,RocketLauncher,2023-03-18,7.080884410859222,6.925293339682248
323,RocketLauncher,2023-03-19,7.800051400668209,7.34081683896826
324,RocketLauncher,2023-03-20,7.554535017221585,7.698886928527071
325,RocketLauncher,2023-03-21,4.3315143246930425,7.54519254373766
326,RocketLauncher,2023-03-22,10.169491525423728,7.7114153257908225
327,RocketLauncher,2023-03-23,7.698607698607699,7.443517242358758
328,RocketLauncher,2023-03-24,11.393273850377488,8.004051175407282
329,RocketLauncher,2023-03-25,10.103439980755352,8.435844828249586
330,RocketLauncher,2023-03-26,14.458351316357358,9.387030530490893
331,RocketLauncher,2023-03-27,11.348161597821154,9.92897718486226
332,RocketLauncher,2023-03-28,12.26321036889332,11.062076619748014
333,RocketLauncher,2023-03-29,4.214241228980693,10.211326577399008
334,RocketLauncher,2023-03-30,8.29172997612329,10.296058331329807
335,RocketLauncher,2023-03-31,0.6469500924214417,8.760869223050374
336,Spas12,2023-03-11,7.269076305220883,
337,Spas12,2023-03-12,7.18517393285736,
338,Spas12,2023-03-13,8.201380430369468,
339,Spas12,2023-03-14,6.456784725258709,
340,Spas12,2023-03-15,10.479956857810533,7.918474450303391
341,Spas12,2023-03-16,7.254584681769148,7.8078261555476836
342,Spas12,2023-03-17,7.912644405760405,7.822800191292358
343,Spas12,2023-03-18,9.235936188077247,8.103780174557553
344,Spas12,2023-03-19,6.078129015677204,7.945630900674673
345,Spas12,2023-03-20,12.652123995407578,8.581451409965831
346,Spas12,2023-03-21,12.312414733969986,9.417969982638871
347,Spas12,2023-03-22,9.032658123191402,9.211213020550423
348,Spas12,2023-03-23,6.777231777231777,9.143019748473657
349,Spas12,2023-03-24,8.888126286890872,9.282374302920868
350,Spas12,2023-03-25,4.594659610295887,8.619334791809244
351,Spas12,2023-03-26,4.833836858006042,8.441578769284792
352,Spas12,2023-03-27,10.576486609169315,8.145059142679326
353,Spas12,2023-03-28,6.879361914257228,7.368908739863217
354,Spas12,2023-03-29,5.003113971351463,6.7932595753146545
355,Spas12,2023-03-30,9.767744736270892,7.220475712320243
356,Spas12,2023-03-31,2.587800369685767,6.320429152719514
357,SteyrAUG,2023-03-11,1.606425702811245,
358,SteyrAUG,2023-03-12,6.987695579523014,
359,SteyrAUG,2023-03-13,2.476654486398701,
360,SteyrAUG,2023-03-14,3.1628042559393674,
361,SteyrAUG,2023-03-15,1.671759841811972,3.1810679732968596
362,SteyrAUG,2023-03-16,2.696871628910464,3.100368582565794
363,SteyrAUG,2023-03-17,4.526032600094951,3.304034870784245
364,SteyrAUG,2023-03-18,1.0915197313182199,3.23047687485667
365,SteyrAUG,2023-03-19,1.670521716782318,2.4708806087508566
366,SteyrAUG,2023-03-20,2.5487944890929968,2.4811863234214697
367,SteyrAUG,2023-03-21,2.097544338335607,2.3290063351923616
368,SteyrAUG,2023-03-22,1.5295576684580405,2.3086917389989425
369,SteyrAUG,2023-03-23,0.389025389025389,1.9789994190153606
370,SteyrAUG,2023-03-24,1.1324639670555936,1.494203900009738
371,SteyrAUG,2023-03-25,0.09622323791195574,1.3520186866659858
372,SteyrAUG,2023-03-26,2.244281398359948,1.4339843554627902
373,SteyrAUG,2023-03-27,4.5392646391284615,1.7183372340392853
374,SteyrAUG,2023-03-28,1.7946161515453638,1.6750617787835362
375,SteyrAUG,2023-03-29,1.6192651027610545,1.6878771265411097
376,SteyrAUG,2023-03-30,3.581506403299327,2.143945842865958
377,SteyrAUG,2023-03-31,3.142329020332717,2.431069421905547
